stimulus,subject_id,word_index,word_index_in_sentence,word_id,word,sentence_index,sentence_id,sentence,fixations_list,fixations_TRT,surprisal
arg_pisarapanui_11_page_1,23,30,4.0,arg_pisarapanui_11_page_1_30,munca,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
","[238, 168, 212]",618,
arg_pisarapanui_11_page_1,23,31,5.0,arg_pisarapanui_11_page_1_31,de,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[],0,
arg_pisarapanui_11_page_1,23,32,6.0,arg_pisarapanui_11_page_1_32,teren,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
","[268, 272]",540,
arg_pisarapanui_11_page_1,23,33,7.0,arg_pisarapanui_11_page_1_33,din,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[],0,
arg_pisarapanui_11_page_1,23,34,8.0,arg_pisarapanui_11_page_1_34,Rapa,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[414],414,
arg_pisarapanui_11_page_1,23,35,9.0,arg_pisarapanui_11_page_1_35,"Nui,",2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[],0,
arg_pisarapanui_11_page_1,23,36,10.0,arg_pisarapanui_11_page_1_36,o,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[],0,
arg_pisarapanui_11_page_1,23,37,11.0,arg_pisarapanui_11_page_1_37,insulă,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[168],168,
arg_pisarapanui_11_page_1,23,38,12.0,arg_pisarapanui_11_page_1_38,din,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[150],150,
arg_pisarapanui_11_page_1,23,39,13.0,arg_pisarapanui_11_page_1_39,Oceanul,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[218],218,
arg_pisarapanui_11_page_1,23,40,14.0,arg_pisarapanui_11_page_1_40,"Pacific,",2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
","[148, 162]",310,
arg_pisarapanui_11_page_1,23,41,15.0,arg_pisarapanui_11_page_1_41,la,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[],0,
arg_pisarapanui_11_page_1,23,42,16.0,arg_pisarapanui_11_page_1_42,peste,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
","[194, 192]",386,
arg_pisarapanui_11_page_1,23,43,17.0,arg_pisarapanui_11_page_1_43,3200,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[188],188,
arg_pisarapanui_11_page_1,23,44,18.0,arg_pisarapanui_11_page_1_44,km,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[224],224,
arg_pisarapanui_11_page_1,23,45,19.0,arg_pisarapanui_11_page_1_45,vest,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[174],174,
arg_pisarapanui_11_page_1,23,46,20.0,arg_pisarapanui_11_page_1_46,de,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",[206],206,
arg_pisarapanui_11_page_1,23,47,21.0,arg_pisarapanui_11_page_1_47,Chile.,2.0,arg_pisarapanui_11_page_1_2,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
","[200, 124]",324,
arg_pisarapanui_11_page_10,23,0,,arg_pisarapanui_11_page_10_0,www.recenziiacademice.ro/Colaps,-1.0,arg_pisarapanui_11_page_10_-1,,"[206, 158, 194, 216, 138, 196]",1108,
arg_pisarapanui_11_page_10,23,1,,arg_pisarapanui_11_page_10_1,Recenzia,-1.0,arg_pisarapanui_11_page_10_-1,,"[256, 144]",400,
arg_pisarapanui_11_page_10,23,2,,arg_pisarapanui_11_page_10_2,volumului,-1.0,arg_pisarapanui_11_page_10_-1,,"[316, 170]",486,
arg_pisarapanui_11_page_10,23,3,,arg_pisarapanui_11_page_10_3,Colaps,-1.0,arg_pisarapanui_11_page_10_-1,,"[176, 306, 232]",714,
arg_pisarapanui_11_page_11,23,0,,arg_pisarapanui_11_page_11_0,"Colaps,",-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,1,,arg_pisarapanui_11_page_11_1,noua,-1.0,arg_pisarapanui_11_page_11_-1,,[290],290,
arg_pisarapanui_11_page_11,23,2,,arg_pisarapanui_11_page_11_2,carte,-1.0,arg_pisarapanui_11_page_11_-1,,[156],156,
arg_pisarapanui_11_page_11,23,3,,arg_pisarapanui_11_page_11_3,a,-1.0,arg_pisarapanui_11_page_11_-1,,[176],176,
arg_pisarapanui_11_page_11,23,4,,arg_pisarapanui_11_page_11_4,lui,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,5,,arg_pisarapanui_11_page_11_5,Jared,-1.0,arg_pisarapanui_11_page_11_-1,,[158],158,
arg_pisarapanui_11_page_11,23,6,,arg_pisarapanui_11_page_11_6,"Diamond,",-1.0,arg_pisarapanui_11_page_11_-1,,[200],200,
arg_pisarapanui_11_page_11,23,7,,arg_pisarapanui_11_page_11_7,reprezintă,-1.0,arg_pisarapanui_11_page_11_-1,,[226],226,
arg_pisarapanui_11_page_11,23,8,,arg_pisarapanui_11_page_11_8,un,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,9,,arg_pisarapanui_11_page_11_9,avertisment,-1.0,arg_pisarapanui_11_page_11_-1,,[278],278,
arg_pisarapanui_11_page_11,23,10,,arg_pisarapanui_11_page_11_10,clar,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,11,,arg_pisarapanui_11_page_11_11,cu,-1.0,arg_pisarapanui_11_page_11_-1,,[204],204,
arg_pisarapanui_11_page_11,23,12,,arg_pisarapanui_11_page_11_12,privire,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,13,,arg_pisarapanui_11_page_11_13,la,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,14,,arg_pisarapanui_11_page_11_14,consecințele,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,15,,arg_pisarapanui_11_page_11_15,degradării,-1.0,arg_pisarapanui_11_page_11_-1,,[300],300,
arg_pisarapanui_11_page_11,23,16,,arg_pisarapanui_11_page_11_16,mediului,-1.0,arg_pisarapanui_11_page_11_-1,,[280],280,
arg_pisarapanui_11_page_11,23,17,,arg_pisarapanui_11_page_11_17,înconjurător.,-1.0,arg_pisarapanui_11_page_11_-1,,"[300, 100]",400,
arg_pisarapanui_11_page_11,23,18,,arg_pisarapanui_11_page_11_18,Autorul,-1.0,arg_pisarapanui_11_page_11_-1,,[244],244,
arg_pisarapanui_11_page_11,23,19,,arg_pisarapanui_11_page_11_19,descrie,-1.0,arg_pisarapanui_11_page_11_-1,,[236],236,
arg_pisarapanui_11_page_11,23,20,,arg_pisarapanui_11_page_11_20,în,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,21,,arg_pisarapanui_11_page_11_21,carte,-1.0,arg_pisarapanui_11_page_11_-1,,[284],284,
arg_pisarapanui_11_page_11,23,22,,arg_pisarapanui_11_page_11_22,mai,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,23,,arg_pisarapanui_11_page_11_23,multe,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,24,,arg_pisarapanui_11_page_11_24,civilizații,-1.0,arg_pisarapanui_11_page_11_-1,,"[180, 182]",362,
arg_pisarapanui_11_page_11,23,25,,arg_pisarapanui_11_page_11_25,care,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,26,,arg_pisarapanui_11_page_11_26,au,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,27,,arg_pisarapanui_11_page_11_27,ajuns,-1.0,arg_pisarapanui_11_page_11_-1,,[134],134,
arg_pisarapanui_11_page_11,23,28,,arg_pisarapanui_11_page_11_28,în,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,29,,arg_pisarapanui_11_page_11_29,"colaps,",-1.0,arg_pisarapanui_11_page_11_-1,,[328],328,
arg_pisarapanui_11_page_11,23,30,,arg_pisarapanui_11_page_11_30,din,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,31,,arg_pisarapanui_11_page_11_31,cauza,-1.0,arg_pisarapanui_11_page_11_-1,,[194],194,
arg_pisarapanui_11_page_11,23,32,,arg_pisarapanui_11_page_11_32,alegerilor,-1.0,arg_pisarapanui_11_page_11_-1,,"[342, 210, 154, 150]",856,
arg_pisarapanui_11_page_11,23,33,,arg_pisarapanui_11_page_11_33,pe,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,34,,arg_pisarapanui_11_page_11_34,care,-1.0,arg_pisarapanui_11_page_11_-1,,[202],202,
arg_pisarapanui_11_page_11,23,35,,arg_pisarapanui_11_page_11_35,le-au,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,36,,arg_pisarapanui_11_page_11_36,făcut,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,37,,arg_pisarapanui_11_page_11_37,și,-1.0,arg_pisarapanui_11_page_11_-1,,[182],182,
arg_pisarapanui_11_page_11,23,38,,arg_pisarapanui_11_page_11_38,al,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,39,,arg_pisarapanui_11_page_11_39,impactului,-1.0,arg_pisarapanui_11_page_11_-1,,"[190, 154]",344,
arg_pisarapanui_11_page_11,23,40,,arg_pisarapanui_11_page_11_40,acestora,-1.0,arg_pisarapanui_11_page_11_-1,,[226],226,
arg_pisarapanui_11_page_11,23,41,,arg_pisarapanui_11_page_11_41,asupra,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,42,,arg_pisarapanui_11_page_11_42,mediului.,-1.0,arg_pisarapanui_11_page_11_-1,,"[220, 148]",368,
arg_pisarapanui_11_page_11,23,43,,arg_pisarapanui_11_page_11_43,Rapa,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,44,,arg_pisarapanui_11_page_11_44,Nui,-1.0,arg_pisarapanui_11_page_11_-1,,[192],192,
arg_pisarapanui_11_page_11,23,45,,arg_pisarapanui_11_page_11_45,este,-1.0,arg_pisarapanui_11_page_11_-1,,[128],128,
arg_pisarapanui_11_page_11,23,46,,arg_pisarapanui_11_page_11_46,unul,-1.0,arg_pisarapanui_11_page_11_-1,,[198],198,
arg_pisarapanui_11_page_11,23,47,,arg_pisarapanui_11_page_11_47,dintre,-1.0,arg_pisarapanui_11_page_11_-1,,[168],168,
arg_pisarapanui_11_page_11,23,48,,arg_pisarapanui_11_page_11_48,exemplele,-1.0,arg_pisarapanui_11_page_11_-1,,[232],232,
arg_pisarapanui_11_page_11,23,49,,arg_pisarapanui_11_page_11_49,cele,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,50,,arg_pisarapanui_11_page_11_50,mai,-1.0,arg_pisarapanui_11_page_11_-1,,"[116, 216]",332,
arg_pisarapanui_11_page_11,23,51,,arg_pisarapanui_11_page_11_51,tulburătoare,-1.0,arg_pisarapanui_11_page_11_-1,,[238],238,
arg_pisarapanui_11_page_11,23,52,,arg_pisarapanui_11_page_11_52,din,-1.0,arg_pisarapanui_11_page_11_-1,,[],0,
arg_pisarapanui_11_page_11,23,53,,arg_pisarapanui_11_page_11_53,volum.,-1.0,arg_pisarapanui_11_page_11_-1,,[346],346,
arg_pisarapanui_11_page_12,23,0,0.0,arg_pisarapanui_11_page_12_0,Potrivit,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,1,1.0,arg_pisarapanui_11_page_12_1,"autorului,",0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[192],192,
arg_pisarapanui_11_page_12,23,2,2.0,arg_pisarapanui_11_page_12_2,Rapa,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,3,3.0,arg_pisarapanui_11_page_12_3,Nui,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,4,4.0,arg_pisarapanui_11_page_12_4,a,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[118],118,
arg_pisarapanui_11_page_12,23,5,5.0,arg_pisarapanui_11_page_12_5,început,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[194],194,
arg_pisarapanui_11_page_12,23,6,6.0,arg_pisarapanui_11_page_12_6,să,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,7,7.0,arg_pisarapanui_11_page_12_7,fie,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,8,8.0,arg_pisarapanui_11_page_12_8,locuită,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.","[194, 116]",310,
arg_pisarapanui_11_page_12,23,9,9.0,arg_pisarapanui_11_page_12_9,de,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,10,10.0,arg_pisarapanui_11_page_12_10,polinezieni,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[228],228,
arg_pisarapanui_11_page_12,23,11,11.0,arg_pisarapanui_11_page_12_11,pe,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,12,12.0,arg_pisarapanui_11_page_12_12,la,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,13,13.0,arg_pisarapanui_11_page_12_13,700,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,14,14.0,arg_pisarapanui_11_page_12_14,e.n.,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,15,0.0,arg_pisarapanui_11_page_12_15,S-a,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[],0,
arg_pisarapanui_11_page_12,23,16,1.0,arg_pisarapanui_11_page_12_16,dezvoltat,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,"[106, 286]",392,
arg_pisarapanui_11_page_12,23,17,2.0,arg_pisarapanui_11_page_12_17,astfel,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,"[202, 198]",400,
arg_pisarapanui_11_page_12,23,18,3.0,arg_pisarapanui_11_page_12_18,o,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[],0,
arg_pisarapanui_11_page_12,23,19,4.0,arg_pisarapanui_11_page_12_19,civilizație,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[254],254,
arg_pisarapanui_11_page_12,23,20,5.0,arg_pisarapanui_11_page_12_20,înfloritoare,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[236],236,
arg_pisarapanui_11_page_12,23,21,6.0,arg_pisarapanui_11_page_12_21,de,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[],0,
arg_pisarapanui_11_page_12,23,22,7.0,arg_pisarapanui_11_page_12_22,aproape,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[110],110,
arg_pisarapanui_11_page_12,23,23,8.0,arg_pisarapanui_11_page_12_23,15000,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[],0,
arg_pisarapanui_11_page_12,23,24,9.0,arg_pisarapanui_11_page_12_24,de,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[],0,
arg_pisarapanui_11_page_12,23,25,10.0,arg_pisarapanui_11_page_12_25,locuitori.,1.0,arg_pisarapanui_11_page_12_1,S-a dezvoltat astfel o civilizație înfloritoare de aproape 15000 de locuitori.,[210],210,
arg_pisarapanui_11_page_12,23,26,0.0,arg_pisarapanui_11_page_12_26,Au,2.0,arg_pisarapanui_11_page_12_2,"Au sculptat statuile faimoase, moai-i, apoi au folosit resursele naturale la îndemână pentru a le deplasa în diferite locuri de pe insulă.",[],0,
arg_pisarapanui_11_page_12,23,27,1.0,arg_pisarapanui_11_page_12_27,sculptat,2.0,arg_pisarapanui_11_page_12_2,"Au sculptat statuile faimoase, moai-i, apoi au folosit resursele naturale la îndemână pentru a le deplasa în diferite locuri de pe insulă.",[198],198,
arg_pisarapanui_11_page_12,23,28,2.0,arg_pisarapanui_11_page_12_28,statuile,2.0,arg_pisarapanui_11_page_12_2,"Au sculptat statuile faimoase, moai-i, apoi au folosit resursele naturale la îndemână pentru a le deplasa în diferite locuri de pe insulă.",[164],164,
arg_pisarapanui_11_page_12,23,29,3.0,arg_pisarapanui_11_page_12_29,"faimoase,",2.0,arg_pisarapanui_11_page_12_2,"Au sculptat statuile faimoase, moai-i, apoi au folosit resursele naturale la îndemână pentru a le deplasa în diferite locuri de pe insulă.",[184],184,
