stimulus,subject_id,word_index,word_index_in_sentence,word_id,word,sentence_index,sentence_id,sentence,fixations_list,fixations_TRT,surprisal
arg_pisacowsmilk_10_page_1,8,15,10.0,arg_pisacowsmilk_10_page_1_15,vacă,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[277],277,
arg_pisacowsmilk_10_page_1,8,16,11.0,arg_pisacowsmilk_10_page_1_16,este,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[240],240,
arg_pisacowsmilk_10_page_1,8,17,12.0,arg_pisacowsmilk_10_page_1_17,ceva,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[272],272,
arg_pisacowsmilk_10_page_1,8,18,13.0,arg_pisacowsmilk_10_page_1_18,firesc.,1.0,arg_pisacowsmilk_10_page_1_1,"În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.",[],0,
arg_pisacowsmilk_10_page_1,8,19,0.0,arg_pisacowsmilk_10_page_1_19,Imaginează-și,2.0,arg_pisacowsmilk_10_page_1_2,Imaginează-și că trei tineri:,"[137, 263]",400,
arg_pisacowsmilk_10_page_1,8,20,1.0,arg_pisacowsmilk_10_page_1_20,că,2.0,arg_pisacowsmilk_10_page_1_2,Imaginează-și că trei tineri:,[212],212,
arg_pisacowsmilk_10_page_1,8,21,2.0,arg_pisacowsmilk_10_page_1_21,trei,2.0,arg_pisacowsmilk_10_page_1_2,Imaginează-și că trei tineri:,[261],261,
arg_pisacowsmilk_10_page_1,8,22,3.0,arg_pisacowsmilk_10_page_1_22,tineri:,2.0,arg_pisacowsmilk_10_page_1_2,Imaginează-și că trei tineri:,[265],265,
arg_pisacowsmilk_10_page_1,8,23,0.0,arg_pisacowsmilk_10_page_1_23,"Ana,",3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.","[359, 161, 271]",791,
arg_pisacowsmilk_10_page_1,8,24,1.0,arg_pisacowsmilk_10_page_1_24,Chris,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[218],218,
arg_pisacowsmilk_10_page_1,8,25,2.0,arg_pisacowsmilk_10_page_1_25,și,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[],0,
arg_pisacowsmilk_10_page_1,8,26,3.0,arg_pisacowsmilk_10_page_1_26,Sam,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.","[205, 204]",409,
arg_pisacowsmilk_10_page_1,8,27,4.0,arg_pisacowsmilk_10_page_1_27,sunt,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[127],127,
arg_pisacowsmilk_10_page_1,8,28,5.0,arg_pisacowsmilk_10_page_1_28,la,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[203],203,
arg_pisacowsmilk_10_page_1,8,29,6.0,arg_pisacowsmilk_10_page_1_29,o,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[],0,
arg_pisacowsmilk_10_page_1,8,30,7.0,arg_pisacowsmilk_10_page_1_30,cafenea,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[232],232,
arg_pisacowsmilk_10_page_1,8,31,8.0,arg_pisacowsmilk_10_page_1_31,în,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[],0,
arg_pisacowsmilk_10_page_1,8,32,9.0,arg_pisacowsmilk_10_page_1_32,SUA.,3.0,arg_pisacowsmilk_10_page_1_3,"Ana, Chris și Sam sunt la o cafenea în SUA.",[],0,
arg_pisacowsmilk_10_page_1,8,33,0.0,arg_pisacowsmilk_10_page_1_33,Proprietarul,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,"[166, 209]",375,
arg_pisacowsmilk_10_page_1,8,34,1.0,arg_pisacowsmilk_10_page_1_34,a,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[],0,
arg_pisacowsmilk_10_page_1,8,35,2.0,arg_pisacowsmilk_10_page_1_35,lipit,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,"[352, 322, 419]",1093,
arg_pisacowsmilk_10_page_1,8,36,3.0,arg_pisacowsmilk_10_page_1_36,de,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,"[158, 321, 252]",731,
arg_pisacowsmilk_10_page_1,8,37,4.0,arg_pisacowsmilk_10_page_1_37,curând,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,"[140, 205]",345,
arg_pisacowsmilk_10_page_1,8,38,5.0,arg_pisacowsmilk_10_page_1_38,un,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[175],175,
arg_pisacowsmilk_10_page_1,8,39,6.0,arg_pisacowsmilk_10_page_1_39,anunț,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[],0,
arg_pisacowsmilk_10_page_1,8,40,7.0,arg_pisacowsmilk_10_page_1_40,în,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[],0,
arg_pisacowsmilk_10_page_1,8,41,8.0,arg_pisacowsmilk_10_page_1_41,vitrină,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[507],507,
arg_pisacowsmilk_10_page_1,8,42,9.0,arg_pisacowsmilk_10_page_1_42,care,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[],0,
arg_pisacowsmilk_10_page_1,8,43,10.0,arg_pisacowsmilk_10_page_1_43,spune:,4.0,arg_pisacowsmilk_10_page_1_4,Proprietarul a lipit de curând un anunț în vitrină care spune:,[251],251,
arg_pisacowsmilk_10_page_1,8,44,0.0,arg_pisacowsmilk_10_page_1_44,„Începând,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[388],388,
arg_pisacowsmilk_10_page_1,8,45,1.0,arg_pisacowsmilk_10_page_1_45,cu,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[190],190,
arg_pisacowsmilk_10_page_1,8,46,2.0,arg_pisacowsmilk_10_page_1_46,5,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[],0,
arg_pisacowsmilk_10_page_1,8,47,3.0,arg_pisacowsmilk_10_page_1_47,aprilie,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[290],290,
arg_pisacowsmilk_10_page_1,8,48,4.0,arg_pisacowsmilk_10_page_1_48,nu,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[308],308,
arg_pisacowsmilk_10_page_1,8,49,5.0,arg_pisacowsmilk_10_page_1_49,vom,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,"[195, 132]",327,
arg_pisacowsmilk_10_page_1,8,50,6.0,arg_pisacowsmilk_10_page_1_50,mai,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[172],172,
arg_pisacowsmilk_10_page_1,8,51,7.0,arg_pisacowsmilk_10_page_1_51,servi,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[322],322,
arg_pisacowsmilk_10_page_1,8,52,8.0,arg_pisacowsmilk_10_page_1_52,lapte,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[],0,
arg_pisacowsmilk_10_page_1,8,53,9.0,arg_pisacowsmilk_10_page_1_53,de,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[],0,
arg_pisacowsmilk_10_page_1,8,54,10.0,arg_pisacowsmilk_10_page_1_54,vacă.,5.0,arg_pisacowsmilk_10_page_1_5,„Începând cu 5 aprilie nu vom mai servi lapte de vacă.,[],0,
arg_pisacowsmilk_10_page_1,8,55,0.0,arg_pisacowsmilk_10_page_1_55,Vă,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[210],210,
arg_pisacowsmilk_10_page_1,8,56,1.0,arg_pisacowsmilk_10_page_1_56,putem,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[209],209,
arg_pisacowsmilk_10_page_1,8,57,2.0,arg_pisacowsmilk_10_page_1_57,oferi,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[],0,
arg_pisacowsmilk_10_page_1,8,58,3.0,arg_pisacowsmilk_10_page_1_58,un,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[164],164,
arg_pisacowsmilk_10_page_1,8,59,4.0,arg_pisacowsmilk_10_page_1_59,înlocuitor,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,"[261, 165]",426,
arg_pisacowsmilk_10_page_1,8,60,5.0,arg_pisacowsmilk_10_page_1_60,pe,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[],0,
arg_pisacowsmilk_10_page_1,8,61,6.0,arg_pisacowsmilk_10_page_1_61,bază,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[161],161,
arg_pisacowsmilk_10_page_1,8,62,7.0,arg_pisacowsmilk_10_page_1_62,de,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[],0,
arg_pisacowsmilk_10_page_1,8,63,8.0,arg_pisacowsmilk_10_page_1_63,soia.”,6.0,arg_pisacowsmilk_10_page_1_6,Vă putem oferi un înlocuitor pe bază de soia.”,[362],362,
arg_pisacowsmilk_10_page_1,8,64,0.0,arg_pisacowsmilk_10_page_1_64,"Ana,",7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,65,1.0,arg_pisacowsmilk_10_page_1_65,Chris,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,66,2.0,arg_pisacowsmilk_10_page_1_66,și,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,67,3.0,arg_pisacowsmilk_10_page_1_67,Sam,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[138],138,
arg_pisacowsmilk_10_page_1,8,68,4.0,arg_pisacowsmilk_10_page_1_68,sunt,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[144],144,
arg_pisacowsmilk_10_page_1,8,69,5.0,arg_pisacowsmilk_10_page_1_69,curioși,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[227],227,
arg_pisacowsmilk_10_page_1,8,70,6.0,arg_pisacowsmilk_10_page_1_70,în,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,71,7.0,arg_pisacowsmilk_10_page_1_71,legătură,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,72,8.0,arg_pisacowsmilk_10_page_1_72,cu,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,73,9.0,arg_pisacowsmilk_10_page_1_73,această,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,74,10.0,arg_pisacowsmilk_10_page_1_74,decizie.,7.0,arg_pisacowsmilk_10_page_1_7,"Ana, Chris și Sam sunt curioși în legătură cu această decizie.",[],0,
arg_pisacowsmilk_10_page_1,8,75,0.0,arg_pisacowsmilk_10_page_1_75,"Așadar,",8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,76,1.0,arg_pisacowsmilk_10_page_1_76,Ana,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,77,2.0,arg_pisacowsmilk_10_page_1_77,dă,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,78,3.0,arg_pisacowsmilk_10_page_1_78,o,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,79,4.0,arg_pisacowsmilk_10_page_1_79,căutare,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,80,5.0,arg_pisacowsmilk_10_page_1_80,pe,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,81,6.0,arg_pisacowsmilk_10_page_1_81,smartphone,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[417],417,
arg_pisacowsmilk_10_page_1,8,82,7.0,arg_pisacowsmilk_10_page_1_82,pentru,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.","[220, 279]",499,
arg_pisacowsmilk_10_page_1,8,83,8.0,arg_pisacowsmilk_10_page_1_83,„lapte,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[178],178,
arg_pisacowsmilk_10_page_1,8,84,9.0,arg_pisacowsmilk_10_page_1_84,de,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.","[185, 210]",395,
arg_pisacowsmilk_10_page_1,8,85,10.0,arg_pisacowsmilk_10_page_1_85,vacă”.,8.0,arg_pisacowsmilk_10_page_1_8,"Așadar, Ana dă o căutare pe smartphone pentru „lapte de vacă”.",[],0,
arg_pisacowsmilk_10_page_1,8,86,0.0,arg_pisacowsmilk_10_page_1_86,Cei,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[],0,
arg_pisacowsmilk_10_page_1,8,87,1.0,arg_pisacowsmilk_10_page_1_87,trei,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[],0,
arg_pisacowsmilk_10_page_1,8,88,2.0,arg_pisacowsmilk_10_page_1_88,citesc,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[],0,
arg_pisacowsmilk_10_page_1,8,89,3.0,arg_pisacowsmilk_10_page_1_89,primul,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[],0,
arg_pisacowsmilk_10_page_1,8,90,4.0,arg_pisacowsmilk_10_page_1_90,rezultat,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[],0,
arg_pisacowsmilk_10_page_1,8,91,5.0,arg_pisacowsmilk_10_page_1_91,și,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[106],106,
arg_pisacowsmilk_10_page_1,8,92,6.0,arg_pisacowsmilk_10_page_1_92,îl,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,[],0,
arg_pisacowsmilk_10_page_1,8,93,7.0,arg_pisacowsmilk_10_page_1_93,discută.,9.0,arg_pisacowsmilk_10_page_1_9,Cei trei citesc primul rezultat și îl discută.,"[291, 192]",483,
arg_pisacowsmilk_10_page_10,8,0,0.0,arg_pisacowsmilk_10_page_10_0,Ministerul,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[221, 153, 381, 540, 406, 220, 335, 303]",2559,
arg_pisacowsmilk_10_page_10,8,1,1.0,arg_pisacowsmilk_10_page_10_1,"Agriculturii,",0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[288, 386, 137, 606, 261, 238]",1916,
arg_pisacowsmilk_10_page_10,8,2,2.0,arg_pisacowsmilk_10_page_10_2,Consiliul,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[276, 280, 382, 322, 230]",1490,
arg_pisacowsmilk_10_page_10,8,3,3.0,arg_pisacowsmilk_10_page_10_3,Produselor,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[173, 381, 145, 344, 145]",1188,
arg_pisacowsmilk_10_page_10,8,4,4.0,arg_pisacowsmilk_10_page_10_4,Lactate,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[290, 259, 411]",960,
arg_pisacowsmilk_10_page_10,8,5,5.0,arg_pisacowsmilk_10_page_10_5,și,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.",[],0,
arg_pisacowsmilk_10_page_10,8,6,6.0,arg_pisacowsmilk_10_page_10_6,Unitatea,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[314, 221, 274, 213]",1022,
arg_pisacowsmilk_10_page_10,8,7,7.0,arg_pisacowsmilk_10_page_10_7,de,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[148, 340]",488,
arg_pisacowsmilk_10_page_10,8,8,8.0,arg_pisacowsmilk_10_page_10_8,Management,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[225, 323, 117]",665,
arg_pisacowsmilk_10_page_10,8,9,9.0,arg_pisacowsmilk_10_page_10_9,pentru,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[160, 354]",514,
arg_pisacowsmilk_10_page_10,8,10,10.0,arg_pisacowsmilk_10_page_10_10,Lactate,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[418, 147, 255]",820,
arg_pisacowsmilk_10_page_10,8,11,11.0,arg_pisacowsmilk_10_page_10_11,din,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[183, 288, 297]",768,
arg_pisacowsmilk_10_page_10,8,12,12.0,arg_pisacowsmilk_10_page_10_12,SUA,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.",[158],158,
arg_pisacowsmilk_10_page_10,8,13,13.0,arg_pisacowsmilk_10_page_10_13,precum,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[154, 321]",475,
arg_pisacowsmilk_10_page_10,8,14,14.0,arg_pisacowsmilk_10_page_10_14,și,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.",[202],202,
arg_pisacowsmilk_10_page_10,8,15,15.0,arg_pisacowsmilk_10_page_10_15,alte,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[305, 204]",509,
arg_pisacowsmilk_10_page_10,8,16,16.0,arg_pisacowsmilk_10_page_10_16,organizații,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[334, 220]",554,
arg_pisacowsmilk_10_page_10,8,17,17.0,arg_pisacowsmilk_10_page_10_17,au,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[238, 254]",492,
arg_pisacowsmilk_10_page_10,8,18,18.0,arg_pisacowsmilk_10_page_10_18,promovat,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[182, 206, 258, 254]",900,
arg_pisacowsmilk_10_page_10,8,19,19.0,arg_pisacowsmilk_10_page_10_19,în,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.",[306],306,
arg_pisacowsmilk_10_page_10,8,20,20.0,arg_pisacowsmilk_10_page_10_20,mod,0.0,arg_pisacowsmilk_10_page_10_0,"Ministerul Agriculturii, Consiliul Produselor Lactate și Unitatea de Management pentru Lactate din SUA precum și alte organizații au promovat în mod susținut beneficiile laptelui timp de ani de zile.","[248, 398, 177, 334]",1157,
