stimulus,subject_id,word_index,word_index_in_sentence,word_id,word,sentence_index,sentence_id,sentence,fixations_list,fixations_TRT,surprisal
arg_pisarapanui_11_page_1,23,17,2.0,arg_pisarapanui_11_page_1_17,eveniment,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[228],228,
arg_pisarapanui_11_page_1,23,18,3.0,arg_pisarapanui_11_page_1_18,participă,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[260],260,
arg_pisarapanui_11_page_1,23,19,4.0,arg_pisarapanui_11_page_1_19,o,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[],0,
arg_pisarapanui_11_page_1,23,20,5.0,arg_pisarapanui_11_page_1_20,profesoară,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[206],206,
arg_pisarapanui_11_page_1,23,21,6.0,arg_pisarapanui_11_page_1_21,de,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[],0,
arg_pisarapanui_11_page_1,23,22,7.0,arg_pisarapanui_11_page_1_22,la,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[],0,
arg_pisarapanui_11_page_1,23,23,8.0,arg_pisarapanui_11_page_1_23,universitatea,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,"[164, 142]",306,
arg_pisarapanui_11_page_1,23,24,9.0,arg_pisarapanui_11_page_1_24,din,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,[],0,
arg_pisarapanui_11_page_1,23,25,10.0,arg_pisarapanui_11_page_1_25,apropiere.,2.0,arg_pisarapanui_11_page_1_2,La acest eveniment participă o profesoară de la universitatea din apropiere.,"[246, 146]",392,
arg_pisarapanui_11_page_1,23,26,0.0,arg_pisarapanui_11_page_1_26,Ea,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,27,1.0,arg_pisarapanui_11_page_1_27,își,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[236],236,
arg_pisarapanui_11_page_1,23,28,2.0,arg_pisarapanui_11_page_1_28,va,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,29,3.0,arg_pisarapanui_11_page_1_29,prezenta,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.","[236, 282, 230, 220]",968,
arg_pisarapanui_11_page_1,23,30,4.0,arg_pisarapanui_11_page_1_30,munca,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.","[238, 168, 212]",618,
arg_pisarapanui_11_page_1,23,31,5.0,arg_pisarapanui_11_page_1_31,de,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,32,6.0,arg_pisarapanui_11_page_1_32,teren,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.","[268, 272]",540,
arg_pisarapanui_11_page_1,23,33,7.0,arg_pisarapanui_11_page_1_33,din,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,34,8.0,arg_pisarapanui_11_page_1_34,Rapa,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[414],414,
arg_pisarapanui_11_page_1,23,35,9.0,arg_pisarapanui_11_page_1_35,"Nui,",3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,36,10.0,arg_pisarapanui_11_page_1_36,o,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,37,11.0,arg_pisarapanui_11_page_1_37,insulă,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[168],168,
arg_pisarapanui_11_page_1,23,38,12.0,arg_pisarapanui_11_page_1_38,din,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[150],150,
arg_pisarapanui_11_page_1,23,39,13.0,arg_pisarapanui_11_page_1_39,Oceanul,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[218],218,
arg_pisarapanui_11_page_1,23,40,14.0,arg_pisarapanui_11_page_1_40,"Pacific,",3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.","[148, 162]",310,
arg_pisarapanui_11_page_1,23,41,15.0,arg_pisarapanui_11_page_1_41,la,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[],0,
arg_pisarapanui_11_page_1,23,42,16.0,arg_pisarapanui_11_page_1_42,peste,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.","[194, 192]",386,
arg_pisarapanui_11_page_1,23,43,17.0,arg_pisarapanui_11_page_1_43,3200,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[188],188,
arg_pisarapanui_11_page_1,23,44,18.0,arg_pisarapanui_11_page_1_44,km,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[224],224,
arg_pisarapanui_11_page_1,23,45,19.0,arg_pisarapanui_11_page_1_45,vest,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[174],174,
arg_pisarapanui_11_page_1,23,46,20.0,arg_pisarapanui_11_page_1_46,de,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.",[206],206,
arg_pisarapanui_11_page_1,23,47,21.0,arg_pisarapanui_11_page_1_47,Chile.,3.0,arg_pisarapanui_11_page_1_3,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.","[200, 124]",324,
arg_pisarapanui_11_page_10,23,0,0.0,arg_pisarapanui_11_page_10_0,www.recenziiacademice.ro/Colaps,0.0,arg_pisarapanui_11_page_10_0,www.recenziiacademice.ro/Colaps,"[206, 158, 194, 216, 138, 196]",1108,
arg_pisarapanui_11_page_10,23,1,0.0,arg_pisarapanui_11_page_10_1,Recenzia,1.0,arg_pisarapanui_11_page_10_1,Recenzia volumului Colaps,"[256, 144]",400,
arg_pisarapanui_11_page_10,23,2,1.0,arg_pisarapanui_11_page_10_2,volumului,1.0,arg_pisarapanui_11_page_10_1,Recenzia volumului Colaps,"[316, 170]",486,
arg_pisarapanui_11_page_10,23,3,2.0,arg_pisarapanui_11_page_10_3,Colaps,1.0,arg_pisarapanui_11_page_10_1,Recenzia volumului Colaps,"[176, 306, 232]",714,
arg_pisarapanui_11_page_11,23,0,0.0,arg_pisarapanui_11_page_11_0,"Colaps,",0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,1,1.0,arg_pisarapanui_11_page_11_1,noua,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[290],290,
arg_pisarapanui_11_page_11,23,2,2.0,arg_pisarapanui_11_page_11_2,carte,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[156],156,
arg_pisarapanui_11_page_11,23,3,3.0,arg_pisarapanui_11_page_11_3,a,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[176],176,
arg_pisarapanui_11_page_11,23,4,4.0,arg_pisarapanui_11_page_11_4,lui,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,5,5.0,arg_pisarapanui_11_page_11_5,Jared,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[158],158,
arg_pisarapanui_11_page_11,23,6,6.0,arg_pisarapanui_11_page_11_6,"Diamond,",0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[200],200,
arg_pisarapanui_11_page_11,23,7,7.0,arg_pisarapanui_11_page_11_7,reprezintă,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[226],226,
arg_pisarapanui_11_page_11,23,8,8.0,arg_pisarapanui_11_page_11_8,un,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,9,9.0,arg_pisarapanui_11_page_11_9,avertisment,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[278],278,
arg_pisarapanui_11_page_11,23,10,10.0,arg_pisarapanui_11_page_11_10,clar,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,11,11.0,arg_pisarapanui_11_page_11_11,cu,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[204],204,
arg_pisarapanui_11_page_11,23,12,12.0,arg_pisarapanui_11_page_11_12,privire,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,13,13.0,arg_pisarapanui_11_page_11_13,la,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,14,14.0,arg_pisarapanui_11_page_11_14,consecințele,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[],0,
arg_pisarapanui_11_page_11,23,15,15.0,arg_pisarapanui_11_page_11_15,degradării,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[300],300,
arg_pisarapanui_11_page_11,23,16,16.0,arg_pisarapanui_11_page_11_16,mediului,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",[280],280,
arg_pisarapanui_11_page_11,23,17,17.0,arg_pisarapanui_11_page_11_17,înconjurător.,0.0,arg_pisarapanui_11_page_11_0,"Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.","[300, 100]",400,
arg_pisarapanui_11_page_11,23,18,0.0,arg_pisarapanui_11_page_11_18,Autorul,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[244],244,
arg_pisarapanui_11_page_11,23,19,1.0,arg_pisarapanui_11_page_11_19,descrie,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[236],236,
arg_pisarapanui_11_page_11,23,20,2.0,arg_pisarapanui_11_page_11_20,în,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,21,3.0,arg_pisarapanui_11_page_11_21,carte,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[284],284,
arg_pisarapanui_11_page_11,23,22,4.0,arg_pisarapanui_11_page_11_22,mai,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,23,5.0,arg_pisarapanui_11_page_11_23,multe,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,24,6.0,arg_pisarapanui_11_page_11_24,civilizații,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.","[180, 182]",362,
arg_pisarapanui_11_page_11,23,25,7.0,arg_pisarapanui_11_page_11_25,care,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,26,8.0,arg_pisarapanui_11_page_11_26,au,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,27,9.0,arg_pisarapanui_11_page_11_27,ajuns,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[134],134,
arg_pisarapanui_11_page_11,23,28,10.0,arg_pisarapanui_11_page_11_28,în,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,29,11.0,arg_pisarapanui_11_page_11_29,"colaps,",1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[328],328,
arg_pisarapanui_11_page_11,23,30,12.0,arg_pisarapanui_11_page_11_30,din,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,31,13.0,arg_pisarapanui_11_page_11_31,cauza,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[194],194,
arg_pisarapanui_11_page_11,23,32,14.0,arg_pisarapanui_11_page_11_32,alegerilor,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.","[342, 210, 154, 150]",856,
arg_pisarapanui_11_page_11,23,33,15.0,arg_pisarapanui_11_page_11_33,pe,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,34,16.0,arg_pisarapanui_11_page_11_34,care,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[202],202,
arg_pisarapanui_11_page_11,23,35,17.0,arg_pisarapanui_11_page_11_35,le-au,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,36,18.0,arg_pisarapanui_11_page_11_36,făcut,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,37,19.0,arg_pisarapanui_11_page_11_37,și,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[182],182,
arg_pisarapanui_11_page_11,23,38,20.0,arg_pisarapanui_11_page_11_38,al,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,39,21.0,arg_pisarapanui_11_page_11_39,impactului,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.","[190, 154]",344,
arg_pisarapanui_11_page_11,23,40,22.0,arg_pisarapanui_11_page_11_40,acestora,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[226],226,
arg_pisarapanui_11_page_11,23,41,23.0,arg_pisarapanui_11_page_11_41,asupra,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",[],0,
arg_pisarapanui_11_page_11,23,42,24.0,arg_pisarapanui_11_page_11_42,mediului.,1.0,arg_pisarapanui_11_page_11_1,"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.","[220, 148]",368,
arg_pisarapanui_11_page_11,23,43,0.0,arg_pisarapanui_11_page_11_43,Rapa,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[],0,
arg_pisarapanui_11_page_11,23,44,1.0,arg_pisarapanui_11_page_11_44,Nui,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[192],192,
arg_pisarapanui_11_page_11,23,45,2.0,arg_pisarapanui_11_page_11_45,este,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[128],128,
arg_pisarapanui_11_page_11,23,46,3.0,arg_pisarapanui_11_page_11_46,unul,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[198],198,
arg_pisarapanui_11_page_11,23,47,4.0,arg_pisarapanui_11_page_11_47,dintre,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[168],168,
arg_pisarapanui_11_page_11,23,48,5.0,arg_pisarapanui_11_page_11_48,exemplele,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[232],232,
arg_pisarapanui_11_page_11,23,49,6.0,arg_pisarapanui_11_page_11_49,cele,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[],0,
arg_pisarapanui_11_page_11,23,50,7.0,arg_pisarapanui_11_page_11_50,mai,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,"[116, 216]",332,
arg_pisarapanui_11_page_11,23,51,8.0,arg_pisarapanui_11_page_11_51,tulburătoare,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[238],238,
arg_pisarapanui_11_page_11,23,52,9.0,arg_pisarapanui_11_page_11_52,din,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[],0,
arg_pisarapanui_11_page_11,23,53,10.0,arg_pisarapanui_11_page_11_53,volum.,2.0,arg_pisarapanui_11_page_11_2,Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.,[346],346,
arg_pisarapanui_11_page_12,23,0,0.0,arg_pisarapanui_11_page_12_0,Potrivit,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,1,1.0,arg_pisarapanui_11_page_12_1,"autorului,",0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[192],192,
arg_pisarapanui_11_page_12,23,2,2.0,arg_pisarapanui_11_page_12_2,Rapa,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,3,3.0,arg_pisarapanui_11_page_12_3,Nui,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,4,4.0,arg_pisarapanui_11_page_12_4,a,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[118],118,
arg_pisarapanui_11_page_12,23,5,5.0,arg_pisarapanui_11_page_12_5,început,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[194],194,
arg_pisarapanui_11_page_12,23,6,6.0,arg_pisarapanui_11_page_12_6,să,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
arg_pisarapanui_11_page_12,23,7,7.0,arg_pisarapanui_11_page_12_7,fie,0.0,arg_pisarapanui_11_page_12_0,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",[],0,
